Detailed Resource Usage
Module Name,Fabric 4LUT,Fabric DFF,Interface 4LUT,Interface DFF,Single-Ended I/O,Differential I/O Pairs,uSRAM 1K,LSRAM 18K,Chip Globals,PLL,DLL,Transceiver Lanes,Transceiver PCIe
CoreDMA_IO_CTRL_0/CoreAXI4_Lite_0/CoreAXI4_Lite_0/MstConvertor_loop[0].mstrconv/rgsl/genblk5.brs/Primitives,2,2,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreAXI4_Lite_0/CoreAXI4_Lite_0/SlvConvertor_loop[0].slvcnv/rgsl/genblk1.awrs/Primitives,13,20,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreAXI4_Lite_0/CoreAXI4_Lite_0/SlvConvertor_loop[0].slvcnv/rgsl/genblk2.arrs/Primitives,13,20,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreAXI4_Lite_0/CoreAXI4_Lite_0/SlvConvertor_loop[0].slvcnv/rgsl/genblk3.rrs/Primitives,12,18,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreAXI4_Lite_0/CoreAXI4_Lite_0/SlvConvertor_loop[0].slvcnv/rgsl/genblk4.wrs/Primitives,37,68,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreAXI4_Lite_0/CoreAXI4_Lite_0/SlvConvertor_loop[0].slvcnv/rgsl/genblk5.brs/Primitives,2,2,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreAXI4_Lite_0/CoreAXI4_Lite_0/SlvConvertor_loop[0].slvcnv/slvProtConv/genblk1.u_AXILtePC/SlvPCRd/Primitives,72,30,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreAXI4_Lite_0/CoreAXI4_Lite_0/SlvConvertor_loop[0].slvcnv/slvProtConv/genblk1.u_AXILtePC/SlvPCRd/rdDataFif/Primitives,36,16,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreAXI4_Lite_0/CoreAXI4_Lite_0/SlvConvertor_loop[0].slvcnv/slvProtConv/genblk1.u_AXILtePC/SlvPCRd/rdDataFif/genblk1.DPRam/mem_mem_0_0/Primitives,0,0,12,12,0,0,1,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreAXI4_Lite_0/CoreAXI4_Lite_0/SlvConvertor_loop[0].slvcnv/slvProtConv/genblk1.u_AXILtePC/SlvPCRd/rdIdFif/Primitives,35,16,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreAXI4_Lite_0/CoreAXI4_Lite_0/SlvConvertor_loop[0].slvcnv/slvProtConv/genblk1.u_AXILtePC/SlvPCRd/rdIdFif/genblk1.DPRam/mem_mem_0_0/Primitives,0,0,12,12,0,0,1,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreAXI4_Lite_0/CoreAXI4_Lite_0/SlvConvertor_loop[0].slvcnv/slvProtConv/genblk1.u_AXILtePC/SlvPCWr/Primitives,81,31,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreAXI4_Lite_0/CoreAXI4_Lite_0/SlvConvertor_loop[0].slvcnv/slvProtConv/genblk1.u_AXILtePC/SlvPCWr/wrDataFif/Primitives,36,16,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreAXI4_Lite_0/CoreAXI4_Lite_0/SlvConvertor_loop[0].slvcnv/slvProtConv/genblk1.u_AXILtePC/SlvPCWr/wrDataFif/genblk1.DPRam/mem_mem_0_0/Primitives,0,4,12,12,0,0,1,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreAXI4_Lite_0/CoreAXI4_Lite_0/SlvConvertor_loop[0].slvcnv/slvProtConv/genblk1.u_AXILtePC/SlvPCWr/wrDataFif/genblk1.DPRam/mem_mem_0_1/Primitives,0,4,12,12,0,0,1,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreAXI4_Lite_0/CoreAXI4_Lite_0/SlvConvertor_loop[0].slvcnv/slvProtConv/genblk1.u_AXILtePC/SlvPCWr/wrDataFif/genblk1.DPRam/mem_mem_0_2/Primitives,0,0,12,12,0,0,1,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreAXI4_Lite_0/CoreAXI4_Lite_0/SlvConvertor_loop[0].slvcnv/slvProtConv/genblk1.u_AXILtePC/SlvPCWr/wrLenFif/Primitives,35,16,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreAXI4_Lite_0/CoreAXI4_Lite_0/SlvConvertor_loop[0].slvcnv/slvProtConv/genblk1.u_AXILtePC/SlvPCWr/wrLenFif/genblk1.DPRam/mem_mem_0_0/Primitives,0,0,12,12,0,0,1,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreAXI4_Lite_0/CoreAXI4_Lite_0/arst_aclk_sync/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_AXI4LiteSlaveCtrl/Primitives,101,45,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_AXI4MasterDMACtrl/Primitives,1207,625,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_DMAController/DMAArbiter_inst/DSCRPTR_CACHE/Primitives,223,8,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_DMAController/DMAArbiter_inst/DSCRPTR_CACHE/UI_ram_wrapper_0/ram_dscConCacheNM/CoreDMA_Controller_CoreDMA_Controller_0_SRAM_dscConCacheNM_R0C0/Primitives,0,0,12,12,0,0,1,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_DMAController/DMAArbiter_inst/DSCRPTR_CACHE/UI_ram_wrapper_0/ram_dscConCacheNM/CoreDMA_Controller_CoreDMA_Controller_0_SRAM_dscConCacheNM_R0C1/Primitives,0,0,12,12,0,0,1,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_DMAController/DMAArbiter_inst/DSCRPTR_CACHE/UI_ram_wrapper_1/ram_dscCacheNM/CoreDMA_Controller_CoreDMA_Controller_0_SRAM_dscCacheNM_R0C0/Primitives,0,2,12,12,0,0,1,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_DMAController/DMAArbiter_inst/DSCRPTR_CACHE/UI_ram_wrapper_1/ram_dscCacheNM/CoreDMA_Controller_CoreDMA_Controller_0_SRAM_dscCacheNM_R0C1/Primitives,0,2,12,12,0,0,1,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_DMAController/DMAArbiter_inst/DSCRPTR_CACHE/UI_ram_wrapper_1/ram_dscCacheNM/CoreDMA_Controller_CoreDMA_Controller_0_SRAM_dscCacheNM_R0C2/Primitives,0,2,12,12,0,0,1,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_DMAController/DMAArbiter_inst/DSCRPTR_CACHE/UI_ram_wrapper_1/ram_dscCacheNM/CoreDMA_Controller_CoreDMA_Controller_0_SRAM_dscCacheNM_R0C3/Primitives,0,2,12,12,0,0,1,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_DMAController/DMAArbiter_inst/DSCRPTR_CACHE/UI_ram_wrapper_1/ram_dscCacheNM/CoreDMA_Controller_CoreDMA_Controller_0_SRAM_dscCacheNM_R0C4/Primitives,0,2,12,12,0,0,1,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_DMAController/DMAArbiter_inst/DSCRPTR_CACHE/UI_ram_wrapper_1/ram_dscCacheNM/CoreDMA_Controller_CoreDMA_Controller_0_SRAM_dscCacheNM_R0C5/Primitives,0,0,12,12,0,0,1,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_DMAController/DMAArbiter_inst/DSCRPTR_CACHE/UI_ram_wrapper_2/ram_dscCacheM/CoreDMA_Controller_CoreDMA_Controller_0_SRAM_dscCacheM_R0C0/Primitives,0,2,12,12,0,0,1,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_DMAController/DMAArbiter_inst/DSCRPTR_CACHE/UI_ram_wrapper_2/ram_dscCacheM/CoreDMA_Controller_CoreDMA_Controller_0_SRAM_dscCacheM_R0C1/Primitives,0,2,12,12,0,0,1,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_DMAController/DMAArbiter_inst/DSCRPTR_CACHE/UI_ram_wrapper_2/ram_dscCacheM/CoreDMA_Controller_CoreDMA_Controller_0_SRAM_dscCacheM_R0C2/Primitives,0,2,12,12,0,0,1,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_DMAController/DMAArbiter_inst/DSCRPTR_CACHE/UI_ram_wrapper_2/ram_dscCacheM/CoreDMA_Controller_CoreDMA_Controller_0_SRAM_dscCacheM_R0C3/Primitives,0,2,12,12,0,0,1,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_DMAController/DMAArbiter_inst/DSCRPTR_CACHE/UI_ram_wrapper_2/ram_dscCacheM/CoreDMA_Controller_CoreDMA_Controller_0_SRAM_dscCacheM_R0C4/Primitives,0,2,12,12,0,0,1,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_DMAController/DMAArbiter_inst/DSCRPTR_CACHE/UI_ram_wrapper_2/ram_dscCacheM/CoreDMA_Controller_CoreDMA_Controller_0_SRAM_dscCacheM_R0C5/Primitives,0,2,12,12,0,0,1,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_DMAController/DMAArbiter_inst/DSCRPTR_CACHE/UI_ram_wrapper_2/ram_dscCacheM/CoreDMA_Controller_CoreDMA_Controller_0_SRAM_dscCacheM_R0C6/Primitives,0,2,12,12,0,0,1,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_DMAController/DMAArbiter_inst/DSCRPTR_CACHE/UI_ram_wrapper_2/ram_dscCacheM/CoreDMA_Controller_CoreDMA_Controller_0_SRAM_dscCacheM_R0C7/Primitives,0,2,12,12,0,0,1,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_DMAController/DMAArbiter_inst/FPA/Primitives,5,5,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_DMAController/DMAArbiter_inst/Primitives,34,6,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_DMAController/DMAArbiter_inst/genblk1.PRI_0/Primitives,16,4,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_DMAController/DMAStartCtrl_inst/DMAStartCtrlRRA/Primitives,21,9,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_DMAController/DMAStartCtrl_inst/Primitives,8,4,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_DMAController/DMATranCtrl/Primitives,28,29,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_DMAController/DMATranCtrl/intErrorCtrl_inst/Primitives,351,75,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_DMAController/DMATranCtrl/rdTranCtrl_inst/Primitives,69,102,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_DMAController/DMATranCtrl/rdTranQueue_inst/Primitives,82,261,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_DMAController/DMATranCtrl/transAck_inst/Primitives,208,95,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_DMAController/DMATranCtrl/wrTranCtrl_inst/Primitives,63,54,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_DMAController/DMATranCtrl/wrTranQueue_inst/Primitives,50,78,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_DMAController/dscrptrSrcMux_inst/Primitives,103,19,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_DMAController/dscrptrSrcMux_inst/dscrptrSrcMuxRRA/Primitives,13,7,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_DMAController/extDscrptrFetchFSM_inst/Primitives,261,178,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_DMAController/intStatusMux_inst/Primitives,23,1,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_bufferDescriptors/BYTE_CNT_RAM/LI_ram_wrapper_bd/ram_bd/Primitives,0,0,36,36,0,0,0,1,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_bufferDescriptors/CONFIG_RAM/LI_ram_wrapper_bd/ram_bd/Primitives,0,0,36,36,0,0,0,1,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_bufferDescriptors/DEST_ADDR_RAM/LI_ram_wrapper_bd/ram_bd/Primitives,0,0,36,36,0,0,0,1,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_bufferDescriptors/NEXT_DSCRPTR_RAM/LI_ram_wrapper_bd/ram_bd/Primitives,0,0,36,36,0,0,0,1,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_bufferDescriptors/Primitives,320,265,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_bufferDescriptors/SRC_ADDR_RAM/LI_ram_wrapper_bd/ram_bd/Primitives,0,0,36,36,0,0,0,1,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_controlRegisters/Primitives,12,4,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_intController/Primitives,23,0,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_intController/genblk1.INT_0_FIFO/LI_ram_wrapper_fifo_0/ram_fifo_0/CoreDMA_Controller_CoreDMA_Controller_0_SRAM_fifo_0_R0C0/Primitives,0,1,12,12,0,0,1,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_intController/genblk1.INT_0_FIFO/LI_ram_wrapper_fifo_0/ram_fifo_0/CoreDMA_Controller_CoreDMA_Controller_0_SRAM_fifo_0_R0C1/Primitives,0,1,12,12,0,0,1,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_intController/genblk1.INT_0_FIFO/Primitives,12,7,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_intController/genblk1.U_INT_0_QUEUE/Primitives,22,33,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_intController/genblk2.INT_1_FIFO/LI_ram_wrapper_fifo_1/ram_fifo_1/CoreDMA_Controller_CoreDMA_Controller_0_SRAM_fifo_1_R0C0/Primitives,0,1,12,12,0,0,1,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_intController/genblk2.INT_1_FIFO/LI_ram_wrapper_fifo_1/ram_fifo_1/CoreDMA_Controller_CoreDMA_Controller_0_SRAM_fifo_1_R0C1/Primitives,0,1,12,12,0,0,1,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_intController/genblk2.INT_1_FIFO/Primitives,12,7,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_intController/genblk2.U_INT_1_QUEUE/Primitives,21,33,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_memoryMapDMACache/Primitives,135,25,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_memoryMapDMACache/UI_ram_wrapper_cache0/ram_cache/Primitives,0,0,72,72,0,0,0,2,0,0,0,0,0
CoreDMA_IO_CTRL_0/CoreDMA_Controller_0/CoreDMA_Controller_0/U_memoryMapDMACache/UI_ram_wrapper_cache1/ram_cache/Primitives,0,0,72,72,0,0,0,2,0,0,0,0,0
CoreDMA_IO_CTRL_0/UART_SD_0/CORE_UART_0/Core_UART_0/Primitives,1,1,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/UART_SD_0/CORE_UART_0/Core_UART_0/make_CLOCK_GEN/Primitives,37,19,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/UART_SD_0/CORE_UART_0/Core_UART_0/make_RX/Primitives,28,29,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/UART_SD_0/CORE_UART_0/Core_UART_0/make_TX/Primitives,12,10,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/UART_SD_0/cmd_ctrlr_0/Primitives,213,189,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/UART_SD_0/pattern_gen_checker_0/Primitives,1253,413,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/axi4dma_init_0/Primitives,163,195,0,0,0,0,0,0,0,0,0,0,0
CoreDMA_IO_CTRL_0/axi_io_ctrl_0/Primitives,264,278,0,0,0,0,0,0,0,0,0,0,0
PCIe_EP_0/PCIe_TL_CLK_0/NGMUX_0/NGMUX_0/Primitives,0,0,0,0,0,0,0,0,1,0,0,0,0
PCIe_EP_0/PCIe_TL_CLK_0/Primitives,1,0,0,0,0,0,0,0,0,0,0,0,0
PCIe_EP_0/PCIex4_0/Primitives,0,0,0,0,0,0,0,0,0,0,0,2,1
PCIe_EP_0/PCIex4_0/pcie_apblink_master_inst/Primitives,67,79,0,0,0,0,0,0,0,0,0,0,0
PCIe_EP_0/sw_debounce_0/switch_debounce[0].deb/Primitives,15,16,0,0,0,0,0,0,0,0,0,0,0
PF_CCC_C0_0/PF_CCC_C0_0/Primitives,0,0,0,0,0,0,0,0,1,1,0,0,0
PF_DDR4_SS_0/CCC_0/Primitives,0,0,0,0,0,0,0,0,1,1,0,0,0
PF_DDR4_SS_0/DDRPHY_BLK_0/IOD_ACT_N/Primitives,0,0,0,0,1,0,0,0,0,0,0,0,0
PF_DDR4_SS_0/DDRPHY_BLK_0/IOD_A_11_0/Primitives,0,0,0,0,12,0,0,0,0,0,0,0,0
PF_DDR4_SS_0/DDRPHY_BLK_0/IOD_A_13/Primitives,0,0,0,0,1,0,0,0,0,0,0,0,0
PF_DDR4_SS_0/DDRPHY_BLK_0/IOD_BA/Primitives,0,0,0,0,2,0,0,0,0,0,0,0,0
PF_DDR4_SS_0/DDRPHY_BLK_0/IOD_BG/Primitives,0,0,0,0,2,0,0,0,0,0,0,0,0
PF_DDR4_SS_0/DDRPHY_BLK_0/IOD_CAS_N/Primitives,0,0,0,0,1,0,0,0,0,0,0,0,0
PF_DDR4_SS_0/DDRPHY_BLK_0/IOD_CKE/Primitives,0,0,0,0,1,0,0,0,0,0,0,0,0
PF_DDR4_SS_0/DDRPHY_BLK_0/IOD_CS_N/Primitives,0,0,0,0,1,0,0,0,0,0,0,0,0
PF_DDR4_SS_0/DDRPHY_BLK_0/IOD_ODT/Primitives,0,0,0,0,1,0,0,0,0,0,0,0,0
PF_DDR4_SS_0/DDRPHY_BLK_0/IOD_RAS_N/Primitives,0,0,0,0,1,0,0,0,0,0,0,0,0
PF_DDR4_SS_0/DDRPHY_BLK_0/IOD_RESET_N/Primitives,0,0,0,0,1,0,0,0,0,0,0,0,0
PF_DDR4_SS_0/DDRPHY_BLK_0/IOD_TRAINING_0/COREDDR_TIP_INT_U/LANE_ALIGNMENT/LANE_CTRL/Primitives,1,1,0,0,0,0,0,0,0,0,0,0,0
PF_DDR4_SS_0/DDRPHY_BLK_0/IOD_TRAINING_0/COREDDR_TIP_INT_U/LANE_ALIGNMENT/Primitives,3,133,0,0,0,0,0,0,0,0,0,0,0
PF_DDR4_SS_0/DDRPHY_BLK_0/IOD_TRAINING_0/COREDDR_TIP_INT_U/LANE_ALIGNMENT/genblk1[0].FIFO_BLK/Primitives,7,6,0,0,0,0,0,0,0,0,0,0,0
PF_DDR4_SS_0/DDRPHY_BLK_0/IOD_TRAINING_0/COREDDR_TIP_INT_U/LANE_ALIGNMENT/genblk1[0].FIFO_BLK/ram_simple_dp/mem_mem_0_0/Primitives,0,0,12,12,0,0,1,0,0,0,0,0,0
PF_DDR4_SS_0/DDRPHY_BLK_0/IOD_TRAINING_0/COREDDR_TIP_INT_U/LANE_ALIGNMENT/genblk1[0].FIFO_BLK/ram_simple_dp/mem_mem_0_1/Primitives,0,0,12,12,0,0,1,0,0,0,0,0,0
PF_DDR4_SS_0/DDRPHY_BLK_0/IOD_TRAINING_0/COREDDR_TIP_INT_U/LANE_ALIGNMENT/genblk1[0].FIFO_BLK/ram_simple_dp/mem_mem_0_2/Primitives,0,0,12,12,0,0,1,0,0,0,0,0,0
PF_DDR4_SS_0/DDRPHY_BLK_0/IOD_TRAINING_0/COREDDR_TIP_INT_U/LANE_ALIGNMENT/genblk1[0].FIFO_BLK/ram_simple_dp/mem_mem_0_3/Primitives,0,0,12,12,0,0,1,0,0,0,0,0,0
PF_DDR4_SS_0/DDRPHY_BLK_0/IOD_TRAINING_0/COREDDR_TIP_INT_U/LANE_ALIGNMENT/genblk1[0].FIFO_BLK/ram_simple_dp/mem_mem_0_4/Primitives,0,0,12,12,0,0,1,0,0,0,0,0,0
PF_DDR4_SS_0/DDRPHY_BLK_0/IOD_TRAINING_0/COREDDR_TIP_INT_U/LANE_ALIGNMENT/genblk1[0].FIFO_BLK/ram_simple_dp/mem_mem_0_5/Primitives,0,0,12,12,0,0,1,0,0,0,0,0,0
PF_DDR4_SS_0/DDRPHY_BLK_0/IOD_TRAINING_0/COREDDR_TIP_INT_U/LANE_ALIGNMENT/genblk1[1].FIFO_BLK/Primitives,7,6,0,0,0,0,0,0,0,0,0,0,0
PF_DDR4_SS_0/DDRPHY_BLK_0/IOD_TRAINING_0/COREDDR_TIP_INT_U/LANE_ALIGNMENT/genblk1[1].FIFO_BLK/ram_simple_dp/mem_mem_0_0/Primitives,0,0,12,12,0,0,1,0,0,0,0,0,0
PF_DDR4_SS_0/DDRPHY_BLK_0/IOD_TRAINING_0/COREDDR_TIP_INT_U/LANE_ALIGNMENT/genblk1[1].FIFO_BLK/ram_simple_dp/mem_mem_0_1/Primitives,0,0,12,12,0,0,1,0,0,0,0,0,0
PF_DDR4_SS_0/DDRPHY_BLK_0/IOD_TRAINING_0/COREDDR_TIP_INT_U/LANE_ALIGNMENT/genblk1[1].FIFO_BLK/ram_simple_dp/mem_mem_0_2/Primitives,0,0,12,12,0,0,1,0,0,0,0,0,0
PF_DDR4_SS_0/DDRPHY_BLK_0/IOD_TRAINING_0/COREDDR_TIP_INT_U/LANE_ALIGNMENT/genblk1[1].FIFO_BLK/ram_simple_dp/mem_mem_0_3/Primitives,0,0,12,12,0,0,1,0,0,0,0,0,0
PF_DDR4_SS_0/DDRPHY_BLK_0/IOD_TRAINING_0/COREDDR_TIP_INT_U/LANE_ALIGNMENT/genblk1[1].FIFO_BLK/ram_simple_dp/mem_mem_0_4/Primitives,0,0,12,12,0,0,1,0,0,0,0,0,0
PF_DDR4_SS_0/DDRPHY_BLK_0/IOD_TRAINING_0/COREDDR_TIP_INT_U/LANE_ALIGNMENT/genblk1[1].FIFO_BLK/ram_simple_dp/mem_mem_0_5/Primitives,0,0,12,12,0,0,1,0,0,0,0,0,0
PF_DDR4_SS_0/DDRPHY_BLK_0/IOD_TRAINING_0/COREDDR_TIP_INT_U/Primitives,75,83,0,0,0,0,0,0,1,0,0,0,0
PF_DDR4_SS_0/DDRPHY_BLK_0/IOD_TRAINING_0/COREDDR_TIP_INT_U/TIP_CTRL_BLK/LEVELLING/IOG_IF/APB_IOG_CTRL_SM/Primitives,21,17,0,0,0,0,0,0,0,0,0,0,0
PF_DDR4_SS_0/DDRPHY_BLK_0/IOD_TRAINING_0/COREDDR_TIP_INT_U/TIP_CTRL_BLK/LEVELLING/IOG_IF/Primitives,29,29,0,0,0,0,0,0,0,0,0,0,0
PF_DDR4_SS_0/DDRPHY_BLK_0/IOD_TRAINING_0/COREDDR_TIP_INT_U/TIP_CTRL_BLK/LEVELLING/Primitives,13,0,0,0,0,0,0,0,0,0,0,0,0
PF_DDR4_SS_0/DDRPHY_BLK_0/IOD_TRAINING_0/COREDDR_TIP_INT_U/TIP_CTRL_BLK/LEVELLING/RDLVL/RDLVL_SMS/genblk1[0].RDLVL_TRAIN/dq_align_dqs_optimization/Primitives,609,213,0,0,0,0,0,0,0,0,0,0,0
PF_DDR4_SS_0/DDRPHY_BLK_0/IOD_TRAINING_0/COREDDR_TIP_INT_U/TIP_CTRL_BLK/LEVELLING/RDLVL/RDLVL_SMS/genblk1[0].RDLVL_TRAIN/gate_training/Primitives,462,261,0,0,0,0,0,0,0,0,0,0,0
PF_DDR4_SS_0/DDRPHY_BLK_0/IOD_TRAINING_0/COREDDR_TIP_INT_U/TIP_CTRL_BLK/LEVELLING/RDLVL/RDLVL_SMS/genblk1[1].RDLVL_TRAIN/Primitives,1,0,0,0,0,0,0,0,0,0,0,0,0
